continent;iso_code;location;Longitude;Latitude;date;total_cases;new_cases;total_deaths;new_deaths;total_tests;new_tests;positives;negatives;realized;not_confirmed;Active_cases;Recovered;Confirmed;hospitalized;population;gdp_per_capita;Nombre;descripcion;url;nombre;descripcion;url ;median_age;aged_65_older;aged_70_older
Europe;BEL;Belgium;4.0000000;50.8333000;07/05/2020;50781;272;8339;323;429719;18124;;;;;30025;12980;51420;7158;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-680;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;08/05/2020;51420;639;8415;76;451747;22028;;;;;30289;13201;52011;6825;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-681;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;09/05/2020;52011;591;8521;106;469565;17818;;;;;30604;13411;52596;6674;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-682;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;10/05/2020;52596;585;8581;60;479863;10298;;;;;30783;13642;53081;6537;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-683;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;11/05/2020;53081;485;8656;75;487873;8010;;;;;31045;13697;53449;6281;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-684;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;12/05/2020;53449;368;8707;51;504085;16212;;;;;31286;13732;53779;5913;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-685;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;13/05/2020;53779;330;8761;54;523356;19271;;;;;31201;13937;53981;5578;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-686;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;14/05/2020;53981;202;8843;82;539708;16352;;;;;31274;14111;54288;5237;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-687;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;15/05/2020;54288;307;8903;60;556369;16661;;;;;31384;14301;54644;4989;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-688;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;16/05/2020;54644;356;8959;56;567957;11588;;;;;31524;14460;54989;4869;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-689;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;17/05/2020;54989;345;9005;46;576250;8293;;;;;31598;14630;55280;4771;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-690;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;18/05/2020;55280;291;9052;47;583371;7121;;;;;31822;14657;55559;4605;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-691;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;19/05/2020;55559;279;9080;28;596117;12746;;;;;31996;14687;55791;4363;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-692;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;20/05/2020;55791;232;9108;28;610320;14203;;;;;31986;14847;55983;4196;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-693;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;21/05/2020;55983;192;9150;42;617831;7511;;;;;32061;14998;56235;4044;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-694;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;22/05/2020;56235;252;9186;36;627581;9750;;;;;32176;15123;56511;3962;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-695;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;23/05/2020;56511;276;9212;26;634127;6546;;;;;32148;15155;56810;3904;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-696;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;24/05/2020;56810;299;9237;25;639447;5320;;;;;32540;15272;57092;3756;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-697;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;25/05/2020;57092;282;9280;43;646190;6743;;;;;32733;15297;57342;3498;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-698;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;26/05/2020;57342;250;9312;32;658272;12082;;;;;32801;15320;57455;3133;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-699;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;27/05/2020;57455;113;9334;22;671971;13699;;;;;32763;15465;57592;2875;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-700;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;28/05/2020;57592;137;9364;30;681294;9323;;;;;32889;15572;57849;2648;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-701;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;29/05/2020;57849;257;9388;24;691686;10392;;;;;32949;15682;58061;2527;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-702;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;30/05/2020;58061;212;9443;55;698972;7286;;;;;32964;15769;58186;2456;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-703;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;31/05/2020;58186;125;9453;10;704152;5180;;;;;33027;15887;58381;2454;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-704;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;01/06/2020;58381;195;9467;14;708054;3902;;;;;33112;15919;58517;2375;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-705;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;02/06/2020;58517;136;9486;19;715422;7368;;;;;33176;15934;58615;2256;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-706;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
Europe;BEL;Belgium;4.0000000;50.8333000;03/06/2020;58615;98;9505;19;726172;10750;;;;;33204;15959;58685;2082;11589616;42658576;Our World Data; Información sobre casos confirmados, muertes y pruebas, así como otras variables de interés potencial;https://ourworldindata.org/coronavirus;CSSEGISandData/COVID-707;Información sobre datos de casos confirmados de COVID-19 en paises Europeos;https://github.com/CSSEGISandData/COVID-19/blob/master/csse_covid_19_data/csse_covid_19_time_series/time_series_covid19_confirmed_global.csv;41,8;18,571;12,849
